,screen_duration,unique_foreground_app_count,foreground_app_count,foreground_app_switch_count,foreground_app_switch_per_hour,foreground_app_duration_sum,foreground_app_duration_mean,unique_foreground_app_duration_max,concentration_ratio
screen_duration,1.0,0.7371594755595522,0.7351236586447355,0.7434757846295857,0.5500001687330771,0.9999969766862101,0.9149351180257098,0.9936078697835559,-0.5398328975813307
unique_foreground_app_count,0.7371594755595522,1.0,0.9708464629208633,0.9803214878041411,0.8367048379729543,0.7367755205468924,0.4142189994854582,0.6741943084103027,-0.8394133255188242
foreground_app_count,0.7351236586447355,0.9708464629208633,1.0,0.9960428545698139,0.7798074032623459,0.7348047055846338,0.40075168047375404,0.6745294962915223,-0.8136557520266703
foreground_app_switch_count,0.7434757846295857,0.9803214878041411,0.9960428545698139,1.0,0.8239719258546694,0.7431284704285025,0.41055827397059663,0.6822083560208572,-0.8284163195466191
foreground_app_switch_per_hour,0.5500001687330771,0.8367048379729543,0.7798074032623459,0.8239719258546694,1.0,0.5494293249253573,0.2603968034225875,0.48010284513254375,-0.833326940959315
foreground_app_duration_sum,0.9999969766862101,0.7367755205468924,0.7348047055846338,0.7431284704285025,0.5494293249253573,1.0,0.9151382242592994,0.9936794079360043,-0.5392853881611391
foreground_app_duration_mean,0.9149351180257098,0.4142189994854582,0.40075168047375404,0.41055827397059663,0.2603968034225875,0.9151382242592994,1.0,0.9427250107179947,-0.2406468488105005
unique_foreground_app_duration_max,0.9936078697835559,0.6741943084103027,0.6745294962915223,0.6822083560208572,0.48010284513254375,0.9936794079360043,0.9427250107179947,1.0,-0.44215795789711426
concentration_ratio,-0.5398328975813307,-0.8394133255188242,-0.8136557520266703,-0.8284163195466191,-0.833326940959315,-0.5392853881611391,-0.2406468488105005,-0.44215795789711426,1.0
