pipeline,model,params,n_clusters,silhouette,davies_bouldin,valid,actual_cluster_count
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 20, 'tol': 0.001}",5,0.8413954805114908,0.9069077857263972,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5, 'n_init': 20, 'tol': 0.001}",5,0.8413954805114908,0.9069077857263972,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'tol': 0.0001}",5,0.8413286154126746,0.9074865988075729,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5, 'n_init': 10, 'tol': 0.0001}",5,0.8413286154126746,0.9074865988075729,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'tol': 0.001}",5,0.8413123349014973,0.9086166978537747,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5, 'n_init': 10, 'tol': 0.001}",5,0.8413123349014973,0.9086166978537747,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 5, 'n_init': 20, 'tol': 0.0001}",5,0.8413068699581799,0.9079101104268184,True,5
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 5, 'n_init': 20, 'tol': 0.0001}",5,0.8413068699581799,0.9079101104268184,True,5
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 5, 'n_init': 20, 'tol': 0.001}",5,0.8412176512797809,0.908214934518625,True,5
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 5, 'n_init': 20, 'tol': 0.001}",5,0.8412176512797809,0.908214934518625,True,5
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 5, 'n_init': 10, 'tol': 0.001}",5,0.8411759814717326,0.9085652898414933,True,5
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 5, 'n_init': 10, 'tol': 0.001}",5,0.8411759814717326,0.9085652898414933,True,5
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8383852207458238,0.9338236012756692,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383852207458238,0.9338236012756692,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8383852207458238,0.9338236012756692,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383852207458238,0.9338236012756692,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383299675191451,0.930579988888456,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383299675191451,0.930579988888456,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383299675191451,0.930579988888456,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8383299675191451,0.930579988888456,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0001}",3,0.8383085302542378,0.9476099282779064,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0001}",3,0.8383085302542378,0.9476099282779064,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0001}",3,0.8383085302542378,0.9476099282779064,True,3
raw+minmax,KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0001}",3,0.8383085302542378,0.9476099282779064,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8382211038727598,0.9351286566638372,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8382211038727598,0.9351286566638372,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8382096607331552,0.9447061071804129,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8382096607331552,0.9447061071804129,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8382096607331552,0.9447061071804129,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3, 'n_init': 20, 'tol': 0.001}",3,0.8382096607331552,0.9447061071804129,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0001}",3,0.8382095781627943,0.9450101448816507,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0001}",3,0.8382095781627943,0.9450101448816507,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0001}",3,0.8382095781627943,0.9450101448816507,True,3
raw+minmax,KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0001}",3,0.8382095781627943,0.9450101448816507,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8381953845183903,0.9346649260268798,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8381953845183903,0.9346649260268798,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8381953845183903,0.9346649260268798,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.001}",3,0.8381953845183903,0.9346649260268798,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381699335659217,0.9372849088695835,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'k-means++', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381699335659217,0.9372849088695835,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381219504927647,0.9460775646543195,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381219504927647,0.9460775646543195,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8381014878121477,0.937755512213986,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8381014878121477,0.937755512213986,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8381014878121477,0.937755512213986,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 20, 'n_clusters': 3, 'n_init': 20, 'tol': 0.0}",3,0.8381014878121477,0.937755512213986,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 300, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381010618406776,0.9492002825812764,True,3
raw+minmax,MiniBatchKMeans,"{'batch_size': 3072, 'init': 'random', 'max_iter': 500, 'max_no_improvement': 10, 'n_clusters': 3, 'n_init': 10, 'tol': 0.0}",3,0.8381010618406776,0.9492002825812764,True,3
